"Transfer_Value","Comp","Nation","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def.3rd_Tackles","Mid.3rd_Tackles","Att.3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl.Int","Clr","Err","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","CrdY","CrdR","X2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Touches_Touches","Def.Pen_Touches","Def.3rd_Touches","Mid.3rd_Touches","Att.3rd_Touches","Att.Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np.G_minus_xG_Expected","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","G.A","G_minus_PK","PK","PKatt","xAG_Expected","npxG.xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G.A_Per","G_minus_PK_Per","G.A_minus_PK_Per","xG_Per","xAG_Per","xG.xAG_Per","npxG_Per","npxG.xAG_Per","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Compl_Starts","Subs_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","On_minus_Off_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","On_minus_Off_Team.Success..xG","player_position","Comp_going","Comp_from_to","gb_age","PC1_diff","PC2_diff","PC3_diff","PC4_diff","total_diff"
-102922.077922078,"Serie A","POR",14,31,20,14,13,4,9,26,34.6,17,12,1,11,13,44,21,0,56,4.01,31,16,0,5,1,3,1,0.07,0,1,0,0,0,0,7,0,0,30,6,0,71,20,0,0,0,94,12,19,38.7,466,635,73.4,8460,2851,202,233,86.7,209,264,79.2,50,104,48.1,1,2.1,2,-1.1,24,48,10,6,71,635,549,81,38,0,0,71,4,39,20,18,0,466,5,16,781,36,131,409,245,4,781,8,3,37.5,5,62.5,313,1512,660,17,16,0,14,6,380,21,0,30,3,10,2.15,0.21,0,0,27.6,6,0,0,1.1,1.1,0.04,-1.1,-1.1,21,14,1257,14,0,1,0,0,0,2.1,3.2,17,71,21,0,0.07,0.07,0,0.07,0.08,0.15,0.23,0.08,0.23,21,1257,60,36.8,14,14,7,7,7,0.9,13,17,-4,-0.29,0.3,19.8,18,1.8,0.13,0.47,"Defensive Midfield","Serie A","Serie A_Serie A","1",1.49494490291834,-3.81224482910957,-0.783701169413318,3.29593161297353,9.38682251441476
11200000,"Ligue 1","ALG",26,31,18,8,15,8,17,50,34,33,38,5,33,19,50,36,1,72,2.77,55,1,5,8,3,0,7,0.27,5,0,0,2,0,0,2,0,0,34,21,8,57,18,0,0,0,109,30,50,37.5,742,1018,72.9,11489,3144,398,486,81.9,252,324,77.8,56,121,46.3,5,4.9,4.5,0.1,30,68,27,5,101,1018,975,37,8,6,13,57,14,8,1,4,0,742,6,33,1314,48,194,606,531,86,1314,36,12,33.3,21,58.3,997,5316,2412,71,41,18,54,24,970,212,5,63,25,39.7,2.42,0.96,0.08,0.2,16.8,2,0,0,5.9,5.9,0.09,-0.9,-0.9,36,24,2340,26,5,10,5,0,0,4.9,10.9,71,101,212,0.19,0.19,0.38,0.19,0.38,0.23,0.19,0.42,0.23,0.42,36,2340,65,68.4,26,24,8,12,0,1.22,39,30,9,0.35,1.6,36.8,37.5,-0.7,-0.03,0.28,"Attacking Midfield","Bundesliga","Ligue 1_Bundesliga","1",-2.77061108147803,-4.65194468130989,-2.06550540058607,-0.65789636634475,10.1459575297187
-399999.999999998,"Premier League","BEL",2.2,1,1,0,0,1,0,2,0,2,1,0,1,5,6,2,0,4,1.82,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,14,3,2,60,132,140,94.3,2321,539,59,62,95.2,60,63,95.2,11,12,91.7,0,0,0.1,0,1,17,1,0,12,140,135,5,5,1,1,0,0,0,0,0,0,132,0,1,154,6,32,95,29,0,154,2,1,50,0,0,96,393,145,0,6,0,1,1,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,198,2.2,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0.01,0.01,0,0.01,6,198,33,5.8,2.2,2,1,4,12,2.5,3,3,0,0,-1.26,4,1.7,2.2,1.01,0.25,"Central Midfield","Premier League","Premier League_Premier League","1",-10.2803756477191,2.39549514855241,2.66360835443491,2.01341502488142,17.3528941755879
1789003.20458762,"Ligue 1","GER",9.9,26,20,16,9,1,14,33,42.4,19,19,4,15,14,40,18,0,18,1.82,11,1,1,1,2,2,0,0,0,0,0,0,0,0,3,0,0,13,21,0,17,20,0,0,0,72,7,7,50,421,526,80,7132,2628,201,234,85.9,182,213,85.4,31,55,56.4,0,0.6,0.9,-0.6,6,36,6,3,54,526,462,61,13,0,6,17,48,0,0,0,0,421,3,12,645,26,176,335,141,12,645,14,8,57.1,6,42.9,363,1853,1034,22,20,1,9,8,389,49,0,10,1,10,1.01,0.1,0,0,20.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7,13,10,890,9.9,0,0,0,0,0,0.6,1.4,22,54,49,0,0,0,0,0,0.08,0.06,0.14,0.08,0.14,13,890,68,35.3,9.9,10,8,3,3,1.31,11,19,-8,-0.81,-1.25,14,16.2,-2.1,-0.22,-0.67,"Right-Back","Bundesliga","Ligue 1_Bundesliga","1",6.05817727789362,3.53265656105338,-0.919092288843535,2.42636233654862,12.9362884643392
5e+06,"Bundesliga","FRA",30,14,8,4,8,2,7,14,50,7,8,0,8,5,19,3,0,110,3.67,74,5,14,14,3,0,16,0.53,10,0,4,0,2,0,4,0,0,18,24,10,95,8,1,0,0,87,2,20,9.1,741,1003,73.9,11048,2666,428,516,82.9,226,292,77.4,53,94,56.4,8,8.2,7,-0.2,58,46,52,15,104,1003,938,57,6,12,5,95,28,13,4,5,0,741,8,31,1279,3,88,539,666,139,1278,105,51,48.6,45,42.9,849,5736,3178,125,73,55,64,42,1040,258,9,79,34,43,2.63,1.13,0.11,0.26,17.8,0,0,1,11,10.3,0.13,-2,-1.3,33,33,2699,30,9,17,9,0,1,8.2,18.5,125,104,258,0.3,0.27,0.57,0.3,0.57,0.37,0.27,0.64,0.34,0.62,33,2699,82,88.2,30,33,16,0,0,1.52,49,39,10,0.33,0.83,44.9,35.8,9.1,0.3,0.44,"Right Winger","Premier League","Bundesliga_Premier League","1",3.36227614430215,1.90258197230324,0.921945774776617,0.716090110589306,6.90289400197131
-769230.769230769,"Serie A","MAR",8.8,10,7,7,3,0,6,15,40,9,11,4,7,10,20,28,1,5,0.57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,1,0,10,7,0,1,0,44,26,11,70.3,332,428,77.6,7007,2817,110,125,88,164,195,84.1,56,99,56.6,0,0.2,0.3,-0.2,2,26,5,3,24,428,386,40,13,1,6,10,27,0,0,0,0,332,2,3,496,55,243,219,41,6,496,4,3,75,0,0,297,1477,714,4,3,1,4,1,307,6,2,2,2,100,0.23,0.23,1,1,12.3,0,0,0,0.1,0.1,0.04,1.9,1.9,14,8,789,8.8,2,2,2,0,0,0.2,0.3,4,24,6,0.23,0,0.23,0.23,0.23,0.01,0.02,0.03,0.01,0.03,14,789,56,23.1,8.8,8,5,6,6,1.07,12,14,-2,-0.23,-0.26,11.6,14.8,-3.1,-0.36,-0.3,"Centre-Back","Serie A","Serie A_Serie A","1",-0.265802265249648,-1.91799698801822,-4.91627827236664,0.668462620900854,7.76854014653537
-235000,"Serie A","ITA",1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.46,5,0,0,1,0,0,2,1.15,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,2,1,66.7,28,36,77.8,328,29,21,24,87.5,6,8,75,0,0,0,1,0.4,0.6,0.6,3,0,2,0,2,36,33,3,0,2,0,0,0,0,0,0,0,28,0,0,46,0,2,22,22,10,46,1,0,0,1,100,30,99,18,1,0,0,2,2,38,10,0,4,0,0,2.31,0,0,0,12.3,0,0,0,0.9,0.9,0.22,-0.9,-0.9,2,2,156,1.7,0,1,0,0,0,0.4,1.3,1,2,10,0,0.58,0.58,0,0.58,0.52,0.21,0.73,0.52,0.73,2,156,78,4.6,1.7,2,0,0,0,2,3,2,1,0.58,0.66,3,2.9,0.2,0.09,0.39,"Centre-Forward","Serie A","Serie A_Serie A","1",-5.85515124313107,1.49756227405003,0.771652142514773,-0.830489737057644,8.95485539675352
12717391.3043478,"Premier League","ENG",3.3,7,1,2,5,0,3,5,60,2,3,0,3,1,8,2,1,5,1.49,5,0,0,0,0,0,2,0.59,2,0,0,0,0,0,0,0,0,3,9,0,0,1,0,0,0,16,7,9,43.8,98,121,81,1261,218,66,74,89.2,26,30,86.7,3,3,100,1,1,0.6,0,2,5,0,0,7,121,118,2,1,0,0,0,0,0,0,0,0,98,1,3,167,3,22,89,58,11,167,10,6,60,4,40,111,710,323,9,6,5,9,6,123,14,0,4,1,25,1.2,0.3,0,0,17.1,0,0,0,0.6,0.6,0.16,-0.6,-0.6,12,2,301,3.3,0,1,0,0,0,1,1.6,9,7,14,0,0.3,0.3,0,0.3,0.19,0.28,0.47,0.19,0.47,12,301,25,8.8,3.3,2,0,10,19,1.33,5,6,-1,-0.3,-0.27,4.3,6,-1.8,-0.52,-0.43,"Central Midfield","Premier League","Premier League_Premier League","1",6.16783628250273,0.799655159977427,2.52097226705756,1.16221943941826,10.650683148956
7260235.00309215,"Premier League","ENG",29.4,22,14,18,3,1,10,18,55.6,8,41,37,4,25,47,152,3,13,0.44,10,0,0,3,0,0,1,0.03,1,0,0,0,0,0,3,1,0,15,9,0,3,14,0,1,1,162,66,40,62.3,1470,1675,87.8,27514,8885,577,614,94,726,786,92.4,151,234,64.5,0,0.1,0.5,-0.1,3,64,2,0,76,1675,1634,40,29,1,28,3,11,0,0,0,0,1470,1,16,1974,365,1242,687,65,12,1974,12,8,66.7,4,33.3,1309,6661,3619,23,19,6,13,4,1362,2,0,15,6,40,0.51,0.2,0,0,18.2,0,0,0,0.7,0.7,0.05,-0.7,-0.7,30,30,2644,29.4,0,0,0,0,0,0.1,0.8,23,76,2,0,0,0,0,0,0.02,0,0.03,0.02,0.03,30,2644,88,77.3,29.4,30,28,0,1,0.6,21,62,-41,-1.4,-0.47,28.2,52.9,-24.7,-0.84,-0.29,"Centre-Back","Premier League","Premier League_Premier League","1",-0.103122719786416,1.54751302101206,-2.71021526959539,-0.52592344000573,4.8867744503996
-875000,"Bundesliga","COL",12,25,15,4,13,8,4,17,23.5,13,10,2,8,2,27,9,0,32,2.68,24,1,3,2,0,2,3,0.25,2,0,1,0,0,0,5,0,0,23,11,19,22,15,0,0,0,45,25,41,37.9,294,422,69.7,4153,887,178,223,79.8,88,129,68.2,14,25,56,2,1.9,1.8,0.1,15,16,8,2,34,422,402,17,2,2,1,22,4,2,0,0,0,294,3,15,571,12,55,260,260,67,570,32,16,50,14,43.8,349,1694,634,26,13,15,44,14,428,102,2,24,7,29.2,2,0.58,0.04,0.14,13.1,0,1,1,4.1,3.3,0.14,-2.1,-2.3,32,10,1078,12,2,4,1,1,1,1.9,5.1,26,34,102,0.17,0.17,0.33,0.08,0.25,0.34,0.16,0.5,0.27,0.43,32,1078,34,35.2,12,10,2,22,1,1.44,13,21,-8,-0.67,-1.3,17.7,18.1,-0.5,-0.04,-0.45,"Centre-Forward","Bundesliga","Bundesliga_Bundesliga","1",-2.5423393338874,0.64931934848324,0.853697898068097,2.0533303469183,6.09868692735704
-266666.666666667,"Serie A","ITA",31.9,34,27,20,9,5,15,30,50,15,33,11,22,38,72,99,3,78,2.45,61,8,2,2,3,2,8,0.25,7,1,0,0,0,0,5,1,0,15,22,3,132,27,0,0,0,167,51,35,59.3,1513,2001,75.6,26204,11008,707,804,87.9,618,778,79.4,158,329,48,2,2.8,3.9,-0.8,35,115,61,26,153,2001,1657,337,28,2,12,132,306,3,0,3,0,1513,7,42,2282,140,719,952,621,37,2282,21,10,47.6,11,52.4,1141,4944,2619,49,41,4,25,16,1395,140,2,21,10,47.6,0.66,0.31,0.1,0.2,18.6,0,0,0,1.2,1.2,0.06,0.8,0.8,33,32,2871,31.9,2,4,2,0,0,2.8,4,49,153,140,0.06,0.06,0.13,0.06,0.13,0.04,0.09,0.13,0.04,0.13,33,2871,87,83.9,31.9,32,30,1,1,1.03,31,51,-20,-0.63,-0.14,30.3,44.7,-14.4,-0.45,0.65,"Right-Back","Serie A","Serie A_Serie A","1",0.953249456085211,0.854975028987388,-1.21199870791615,-1.69801291492559,4.71823610791434
-123333.333333333,"Serie A","ITA",19,2,2,0,1,1,0,1,0,1,7,2,5,2,4,8,0,35,1.85,29,0,0,5,1,0,5,0.26,5,0,0,0,0,0,1,0,0,13,22,23,6,2,0,0,0,36,17,29,37,235,332,70.8,2741,539,160,206,77.7,52,69,75.4,1,5,20,4,2.2,1.1,1.8,20,9,3,0,21,332,322,10,1,1,0,6,2,0,0,0,0,235,0,14,478,10,34,207,239,103,476,12,1,8.3,8,66.7,288,1218,449,16,7,7,45,24,395,128,5,40,15,37.5,2.11,0.79,0.08,0.2,12.7,0,2,2,7.5,5.9,0.16,-2.5,-2.9,21,20,1708,19,5,9,3,2,2,2.2,8.1,16,21,128,0.26,0.21,0.47,0.16,0.37,0.39,0.12,0.51,0.31,0.43,21,1708,81,49.9,19,20,7,1,0,1.19,22,22,0,0,0.63,20,25,-5,-0.26,0.5,"Centre-Forward","Serie A","Serie A_Serie A","1",-1.84496605119354,1.38062470151151,-0.96926723275778,-1.1672339652794,5.36209195074223
4347826.08695652,"Bundesliga","SRB",0.4,4,4,2,2,0,1,4,25,3,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,1,2,33.3,6,7,85.7,132,17,1,1,100,4,5,80,1,1,100,0,0,0,0,0,0,1,0,1,7,7,0,0,0,1,1,0,0,0,0,0,6,0,0,15,1,5,7,3,0,15,2,1,50,1,50,5,66,28,2,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,0.4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,34,11,1.1,0.4,0,0,3,5,1,0,1,-1,-2.65,-2.35,0.1,2.2,-2.1,-5.66,-5.38,"Central Midfield","Bundesliga","Bundesliga_Bundesliga","1",7.99104977057911,-0.183933143377153,-3.27586089232478,-1.12758083702341,12.5784246433045
5041398.6013986,"Bundesliga","ALG",15,7,6,2,3,2,0,3,0,3,10,1,9,1,8,9,0,53,3.53,31,0,8,8,6,0,5,0.33,2,0,1,1,1,0,1,0,0,64,14,21,23,6,0,0,0,34,73,66,52.5,272,440,61.8,3981,985,167,247,67.6,86,140,61.4,11,20,55,1,2.4,2.1,-1.4,18,24,10,1,42,440,427,11,0,0,3,23,3,0,0,0,0,272,2,17,594,13,33,259,308,97,594,56,32,57.1,24,42.9,335,2388,1213,64,26,32,31,24,503,155,4,46,20,43.5,3.07,1.33,0.09,0.2,12.6,1,0,0,4.7,4.7,0.1,-0.7,-0.7,26,13,1350,15,4,5,4,0,0,2.4,7.1,64,42,155,0.27,0.07,0.33,0.27,0.33,0.31,0.16,0.48,0.31,0.48,26,1350,52,44.1,15,13,5,13,4,1.08,15,19,-4,-0.27,-0.32,20.7,19.6,1.1,0.07,0.45,"Centre-Forward","Bundesliga","Bundesliga_Bundesliga","1",5.84331989768614,-0.790058236020317,0.858585511619223,-2.44622926028873,9.93819290561441
0,"La Liga","URU",3.3,5,3,3,1,1,1,1,100,0,5,1,4,4,9,6,0,10,3.05,9,0,0,1,0,0,1,0.31,0,0,0,1,0,0,1,0,0,3,4,0,16,3,0,0,0,25,1,2,33.3,162,211,76.8,2338,909,89,105,84.8,58,71,81.7,7,17,41.2,0,0.3,0.4,-0.3,6,10,4,2,16,211,170,40,2,0,1,16,34,4,4,0,0,162,1,5,242,9,61,110,72,3,242,2,2,100,0,0,116,365,185,2,7,0,4,3,135,22,1,4,1,25,1.22,0.31,0.25,1,17.7,0,0,0,0.7,0.7,0.22,0.3,0.3,5,3,295,3.3,1,1,1,0,0,0.3,1,2,16,22,0.31,0,0.31,0.31,0.31,0.22,0.09,0.32,0.22,0.32,5,295,59,8.6,3.3,3,3,2,10,1.8,5,4,1,0.31,0.68,4.1,5.4,-1.3,-0.39,0.3,"Left-Back","La Liga","La Liga_La Liga","1",1.93801777672699,2.21669690746529,0.919463324769132,-0.89505167609501,5.96922968505643
271428.571428572,"Bundesliga","GER",0.7,4,3,0,4,0,1,1,100,0,1,1,0,0,4,1,0,6,8.44,4,0,0,0,1,1,1,1.41,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,5,1,1,50,30,40,75,655,309,8,10,80,16,17,94.1,6,11,54.5,0,0.4,0.2,-0.4,2,3,2,1,8,40,34,6,0,1,0,2,6,0,0,0,0,30,0,3,47,2,13,25,10,1,47,1,1,100,0,0,24,68,43,1,1,0,1,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,64,0.7,0,0,0,0,0,0.4,0.4,1,8,3,0,0,0,0,0,0,0.56,0.56,0,0.56,3,64,21,2.1,0.7,0,0,3,20,3,2,0,2,2.81,1.7,2.2,1,1.2,1.69,0.89,"Right-Back","Bundesliga","Bundesliga_Bundesliga","1",-9.1623392172896,3.7906955699554,-1.67961691293971,-1.82835270505799,16.4610044052427
-260000,"Bundesliga","AUT",1,3,1,2,1,0,1,2,50,1,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,8,1,1,50,62,70,88.6,1087,188,27,29,93.1,26,28,92.9,6,8,75,0,0,0,0,0,4,0,0,3,70,68,2,1,0,0,1,0,0,0,0,0,62,0,0,79,3,30,44,5,0,79,0,0,0,0,0,34,168,65,2,2,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,88,1,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,6,88,15,2.9,1,1,0,5,5,2.67,4,0,4,4.09,3.21,2.8,0.9,1.8,1.86,1.35,"Defensive Midfield","Bundesliga","Bundesliga_Bundesliga","1",-8.89466813672389,1.82635501182591,-0.708538517344954,-0.325252569445735,11.7548142353405
68309915.2964624,"Ligue 1","FRA",0.8,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3,3.65,2,0,0,0,1,0,1,1.22,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,4,0,0,0,19,29,65.5,252,44,10,14,71.4,5,8,62.5,1,3,33.3,0,0,0,0,0,2,0,0,3,29,29,0,0,0,0,2,0,0,0,0,0,19,0,1,39,0,1,17,22,11,39,6,4,66.7,2,33.3,27,182,125,6,3,5,1,1,33,12,0,3,2,66.7,3.65,2.43,0,0,13.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,1,1,74,0.8,0,0,0,0,0,0,0.2,6,3,12,0,0,0,0,0,0.19,0,0.19,0.19,0.19,1,74,74,2.2,0.8,1,0,0,2,3,3,2,1,1.22,0.17,1.6,0.2,1.4,1.76,1.42,"Centre-Forward","Ligue 1","Ligue 1_Ligue 1","1",8.83882872119569,-3.83148831896994,0.392635674991826,-1.03748014754667,14.1004328627041
-355844.155844155,"Serie A","BFA",6.6,17,11,6,10,1,6,15,40,9,13,1,12,15,32,24,1,11,1.68,10,0,1,0,0,0,1,0.15,1,0,0,0,0,0,2,2,1,12,8,0,4,11,0,0,0,58,14,5,73.7,253,331,76.4,3738,1000,140,162,86.4,90,119,75.6,13,28,46.4,0,0.1,0.2,-0.1,4,18,2,0,31,331,314,16,9,1,1,4,6,0,0,0,0,253,1,8,413,26,103,240,74,6,413,14,14,100,0,0,230,1376,670,11,8,1,6,10,241,14,1,3,1,33.3,0.46,0.15,0.33,1,20.6,0,0,0,0.3,0.3,0.11,0.7,0.7,10,6,591,6.6,1,1,1,0,0,0.1,0.5,11,31,14,0.15,0,0.15,0.15,0.15,0.05,0.02,0.07,0.05,0.07,10,591,59,17.3,6.6,6,5,4,5,1.7,11,11,0,0,-0.25,9.8,8.7,1.1,0.16,-0.24,"Central Midfield","Ligue 1","Serie A_Ligue 1","1",-1.45687014626868,-2.459321608905,-2.65857896643052,0.86326028244941,7.43803100405362
581661.300831708,"La Liga","COL",1.4,0,0,0,0,0,0,6,0,6,3,0,3,0,0,1,0,3,2.21,3,0,0,0,0,0,1,0.74,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,9,7,56.3,36,47,76.6,481,107,25,29,86.2,7,9,77.8,2,3,66.7,1,0.1,0.1,0.9,3,4,0,0,4,47,44,3,0,0,0,0,0,0,0,0,0,36,0,0,65,1,1,33,31,6,65,3,2,66.7,1,33.3,32,224,119,4,4,1,5,0,47,11,1,4,1,25,2.93,0.73,0.25,1,18.3,0,0,0,0.2,0.2,0.06,0.8,0.8,6,1,123,1.4,1,2,1,0,0,0.1,0.4,4,4,11,0.73,0.73,1.46,0.73,1.46,0.18,0.08,0.26,0.18,0.26,6,123,21,3.6,1.4,1,0,5,9,1.83,4,5,-1,-0.73,-1.17,1.7,2.2,-0.6,-0.42,-1.02,"Centre-Forward","Serie A","La Liga_Serie A","1",4.49975311061148,0.241038254970415,0.359363619984249,-3.1471480199704,8.24730300553655
5777777.77777778,"Bundesliga","POR",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,9,88.9,96,8,4,4,100,3,4,75,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,1,0,0,0,0,0,0,0,0,8,0,0,10,0,1,4,5,1,10,0,0,0,0,0,9,38,25,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,6,0.2,0.1,0,0,1,0,1,0,0,0,0,-2,0.2,0,0.2,2.55,1.03,"Central Midfield","Ligue 1","Bundesliga_Ligue 1","1",-7.55929283898418,1.00834655916321,4.68850031764776,0.179754508598174,13.4358942243933
-810256.41025641,"Serie A","ITA",19.8,33,18,20,11,2,10,21,47.6,11,21,14,7,25,58,94,1,5,0.25,2,0,0,3,0,0,3,0.15,2,0,0,1,0,0,11,0,0,29,26,1,0,18,0,1,0,88,42,39,51.9,742,913,81.3,15266,4824,226,256,88.3,395,447,88.4,110,183,60.1,0,0,0.1,0,0,22,0,0,42,913,839,72,66,0,16,0,6,0,0,0,0,742,2,4,1134,182,597,504,37,19,1134,4,4,100,0,0,555,2451,1237,2,1,0,5,5,639,1,1,13,2,15.4,0.66,0.1,0.08,0.5,10.1,0,0,0,2,2,0.16,-1,-1,23,21,1782,19.8,1,1,1,0,0,0,2,2,42,1,0.05,0,0.05,0.05,0.05,0.1,0,0.1,0.1,0.1,23,1782,77,52.1,19.8,21,16,2,9,1.57,32,27,5,0.25,0.64,24.3,30.1,-5.7,-0.29,-0.02,"Centre-Back","Serie A","Serie A_Serie A","1",1.38515407216248,-1.88135841388663,0.508876106338116,-0.695007455090881,4.4703960474781
1030769.23076923,"Ligue 1","BRA",1.9,3,2,2,1,0,1,4,25,3,3,1,2,2,5,1,0,11,5.76,6,0,3,2,0,0,1,0.52,1,0,0,0,0,0,1,0,0,3,2,0,8,2,0,1,0,14,0,2,0,110,131,84,2105,560,48,50,96,48,54,88.9,12,19,63.2,0,0,0.1,0,1,9,1,0,19,131,130,1,1,0,3,8,0,0,0,0,0,110,0,6,156,2,16,99,43,1,156,7,5,71.4,2,28.6,103,550,257,6,6,1,2,2,121,9,0,5,0,0,2.62,0,0,0,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,8,1,172,1.9,0,0,0,0,0,0,0.2,6,19,9,0,0,0,0,0,0.08,0.02,0.1,0.08,0.1,8,172,22,5,1.9,1,0,7,10,2.13,2,3,-1,-0.52,-1.6,4.2,1.6,2.6,1.34,0.31,"Central Midfield","Ligue 1","Ligue 1_Ligue 1","1",-2.50375701362656,1.65374906835811,1.27755714186007,-0.40862301395496,5.8436862377997
9870296.37029637,"Serie A","CIV",25,17,12,8,8,1,9,35,25.7,26,20,1,19,17,34,19,0,93,3.72,73,1,11,4,4,0,9,0.36,7,0,2,0,0,0,4,0,0,20,20,0,21,12,0,0,0,160,7,17,29.2,922,1070,86.2,14728,3001,483,535,90.3,312,344,90.7,81,106,76.4,7,3.7,1.9,3.3,49,65,26,3,102,1070,1056,10,3,4,14,21,7,0,0,0,0,922,4,21,1297,24,212,714,411,49,1297,98,71,72.4,27,27.6,911,5894,2903,71,55,14,38,31,976,123,3,46,13,28.3,1.84,0.52,0.07,0.23,23,0,0,0,3.4,3.4,0.07,-0.4,-0.4,32,24,2249,25,3,10,3,0,0,3.7,7,71,102,123,0.12,0.28,0.4,0.12,0.4,0.13,0.15,0.28,0.13,0.28,32,2249,70,65.8,25,24,14,8,6,1.13,25,30,-5,-0.2,0.49,27.5,29.1,-1.7,-0.07,0.71,"Central Midfield","Ligue 1","Serie A_Ligue 1","1",1.78292476580307,1.09923125476712,-0.900786498185896,-0.138945462965334,3.92188798172142
